t,qx,qy,qz,qw,ax,ay,az,gx,gy,gz
1359.944121,-0.701106,0.712628,-0.020562,0.013756,0.145972,-0.644463,-13.183982,-0.000234,0.000968,-0.000819
1359.965884,-0.701090,0.712636,-0.020686,0.013963,0.118221,-0.661474,-13.231633,-0.001298,0.000968,0.001309
1359.986728,-0.701095,0.712637,-0.020680,0.013674,0.132806,-0.635407,-13.161085,-0.000234,0.000968,0.000245
1360.008367,-0.701098,0.712636,-0.020781,0.013417,0.140858,-0.639483,-13.221170,-0.000234,0.002033,0.000245
1360.029343,-0.701081,0.712618,-0.021703,0.013816,0.156437,-0.706562,-13.165445,-0.000234,0.002033,0.000245
1360.050943,-0.701087,0.712627,-0.021370,0.013536,0.138690,-0.638463,-13.184492,-0.000234,0.002033,0.000245
1360.071843,-0.701086,0.712643,-0.021087,0.013197,0.142394,-0.624101,-13.144649,-0.000234,0.002033,0.001309
1360.092946,-0.701077,0.712645,-0.021154,0.013436,0.133052,-0.655855,-13.160169,-0.000234,0.002033,0.000245
1360.114693,-0.701068,0.712650,-0.021114,0.013680,0.124549,-0.657536,-13.176996,-0.000234,0.003097,0.000245
1360.135596,-0.701075,0.712667,-0.020709,0.013056,0.144294,-0.602235,-13.181165,-0.000234,0.000968,0.001309
1360.156776,-0.701074,0.712683,-0.020134,0.013153,0.105885,-0.610991,-13.191556,-0.000234,0.000968,0.000245
1360.178821,-0.701070,0.712686,-0.020137,0.013202,0.122651,-0.628923,-13.230556,-0.000234,0.002033,0.000245
1360.199929,-0.701053,0.712672,-0.020907,0.013653,0.138062,-0.684073,-13.178927,-0.000234,0.002033,0.000245
1360.221845,-0.701070,0.712668,-0.020747,0.013197,0.142260,-0.619620,-13.156722,-0.000234,0.002033,-0.000819
1360.242780,-0.701074,0.712681,-0.020272,0.013026,0.121112,-0.608874,-13.245741,-0.000234,0.002033,0.000245
1360.264525,-0.701050,0.712687,-0.020556,0.013504,0.119933,-0.656719,-13.147513,-0.000234,0.002033,0.001309
1360.285511,-0.701047,0.712682,-0.020632,0.013850,0.112717,-0.655497,-13.146621,0.000830,0.002033,-0.000819
1360.306643,-0.701051,0.712694,-0.020197,0.013672,0.108474,-0.617774,-13.175738,-0.000234,0.002033,0.000245
1360.328363,-0.701034,0.712711,-0.019983,0.013957,0.094195,-0.638711,-13.191903,-0.000234,0.000968,0.001309
1360.349355,-0.701022,0.712723,-0.019913,0.014042,0.099132,-0.635603,-13.166950,0.000830,0.002033,0.001309
1360.371175,-0.701029,0.712696,-0.020767,0.013856,0.152216,-0.668739,-13.191004,-0.000234,0.000968,-0.000819
1360.392256,-0.701036,0.712698,-0.020706,0.013505,0.137212,-0.632074,-13.214499,-0.000234,0.000968,0.000245
1360.413957,-0.701030,0.712713,-0.020459,0.013334,0.125452,-0.622124,-13.159547,-0.000234,0.000968,0.001309
1360.434994,-0.701018,0.712710,-0.020750,0.013702,0.123550,-0.661722,-13.154291,0.000830,0.000968,0.000245
1360.456138,-0.701008,0.712716,-0.020922,0.013638,0.135451,-0.649539,-13.149686,-0.000234,0.002033,0.001309
1360.477834,-0.701012,0.712725,-0.020625,0.013416,0.126500,-0.625320,-13.187857,-0.000234,0.002033,0.000245
1360.498766,-0.700998,0.712732,-0.020769,0.013552,0.128257,-0.649486,-13.147555,-0.000234,0.002033,0.001309
1360.520679,-0.700989,0.712737,-0.020714,0.013807,0.114842,-0.651639,-13.181143,0.000830,0.002033,0.000245
1360.542125,-0.700996,0.712718,-0.021245,0.013664,0.153244,-0.666960,-13.213601,-0.000234,0.002033,-0.000819
1360.565117,-0.700981,0.712720,-0.021339,0.014135,0.119928,-0.679527,-13.188044,-0.001298,0.000968,0.000245
1360.585994,-0.700993,0.712730,-0.020946,0.013645,0.132662,-0.622110,-13.159306,-0.000234,0.002033,0.000245
1360.607063,-0.700984,0.712734,-0.020955,0.013864,0.120685,-0.661205,-13.222067,-0.000234,0.002033,0.000245
1360.649204,-0.700988,0.712730,-0.020704,0.014241,0.112444,-0.655418,-13.186991,0.000830,0.000968,-0.000819
1360.671061,-0.700992,0.712758,-0.019928,0.013790,0.100902,-0.601642,-13.201633,-0.001298,0.000968,0.001309
1360.692582,-0.700988,0.712750,-0.020084,0.014164,0.098815,-0.659766,-13.256097,-0.000234,0.002033,-0.000819
1360.714361,-0.700978,0.712735,-0.020812,0.014298,0.130771,-0.681912,-13.187576,-0.000234,0.002033,0.000245
1360.735277,-0.700979,0.712740,-0.020691,0.014188,0.114753,-0.648229,-13.188420,-0.000234,0.002033,0.000245
1360.756338,-0.700980,0.712755,-0.020190,0.014129,0.095250,-0.629219,-13.197037,-0.001298,0.000968,0.000245
1360.778051,-0.700991,0.712765,-0.019793,0.013644,0.111532,-0.604953,-13.234366,-0.000234,0.002033,0.000245
1360.798968,-0.700971,0.712754,-0.020441,0.014253,0.110203,-0.690159,-13.223506,0.000830,0.002033,0.000245
1360.820699,-0.700980,0.712765,-0.020013,0.013869,0.108248,-0.614959,-13.204358,-0.001298,0.000968,0.000245
1360.841762,-0.700994,0.712769,-0.019816,0.013235,0.130753,-0.597336,-13.221005,-0.000234,0.000968,0.000245
1360.863388,-0.700978,0.712757,-0.020536,0.013630,0.130899,-0.669963,-13.147745,-0.000234,0.002033,0.000245
1360.884345,-0.700986,0.712753,-0.020695,0.013193,0.150545,-0.627747,-13.189319,0.000830,0.002033,0.000245
1360.905457,-0.700978,0.712756,-0.020724,0.013389,0.126838,-0.645371,-13.172712,-0.000234,0.000968,0.000245
1360.927138,-0.700958,0.712775,-0.020420,0.013853,0.096638,-0.648660,-13.203250,-0.001298,0.000968,0.001309
1360.948142,-0.700951,0.712765,-0.020945,0.013930,0.136648,-0.671075,-13.187860,-0.000234,0.002033,0.000245
1360.970166,-0.700950,0.712743,-0.021891,0.013640,0.180413,-0.682704,-13.131280,-0.000234,0.003097,0.000245
1360.991258,-0.700950,0.712754,-0.021579,0.013615,0.134242,-0.649574,-13.150912,-0.000234,0.002033,0.000245
1361.013092,-0.700969,0.712761,-0.020954,0.013229,0.132257,-0.613744,-13.204796,-0.000234,0.000968,-0.000819
1361.034018,-0.700937,0.712774,-0.021016,0.014104,0.097422,-0.684493,-13.149406,0.000830,0.002033,0.001309
1361.055140,-0.700934,0.712784,-0.020753,0.014166,0.107657,-0.649016,-13.173191,-0.000234,0.002033,0.000245
1361.076924,-0.700935,0.712785,-0.020754,0.014005,0.124388,-0.648112,-13.184542,-0.000234,0.000968,0.000245
1361.097839,-0.700944,0.712801,-0.020151,0.013667,0.107005,-0.607546,-13.197606,-0.001298,0.002033,0.000245
1361.119492,-0.700934,0.712796,-0.020517,0.013875,0.121157,-0.657886,-13.146233,-0.000234,0.002033,0.000245
1361.140444,-0.700929,0.712775,-0.021446,0.013820,0.164731,-0.685536,-13.145923,0.000830,0.002033,0.000245
1361.161506,-0.700920,0.712774,-0.021614,0.014053,0.133312,-0.678774,-13.161517,-0.000234,0.000968,0.000245
1361.183159,-0.700930,0.712799,-0.020629,0.013731,0.101989,-0.603405,-13.221697,-0.000234,0.000968,0.000245
1361.204140,-0.700936,0.712807,-0.020346,0.013484,0.121614,-0.619348,-13.189472,0.000830,0.000968,0.000245
1361.225983,-0.700926,0.712806,-0.020566,0.013731,0.119707,-0.653904,-13.176132,0.000830,0.003097,0.000245
1361.246976,-0.700922,0.712808,-0.020572,0.013784,0.119667,-0.645220,-13.167023,-0.000234,0.000968,0.000245
1361.268723,-0.700931,0.712829,-0.019725,0.013479,0.094948,-0.587497,-13.169225,-0.000234,0.000968,0.000245
1361.289638,-0.700914,0.712839,-0.019793,0.013736,0.101527,-0.636900,-13.170373,-0.000234,0.002033,0.001309
1361.310732,-0.700902,0.712817,-0.020850,0.013927,0.148917,-0.691467,-13.185358,0.000830,0.003097,0.000245
1361.332372,-0.700913,0.712817,-0.020846,0.013346,0.149405,-0.626216,-13.177556,-0.001298,0.002033,0.000245
1361.353336,-0.700919,0.712831,-0.020278,0.013126,0.117928,-0.603256,-13.173692,-0.000234,0.000968,0.000245
1361.374992,-0.700909,0.712832,-0.020413,0.013418,0.120816,-0.644180,-13.172966,0.000830,0.000968,0.000245
1361.395877,-0.700891,0.712826,-0.020879,0.013974,0.119803,-0.685131,-13.216287,-0.000234,0.002033,0.000245
1361.417788,-0.700907,0.712831,-0.020620,0.013299,0.143057,-0.611252,-13.202171,-0.000234,0.000968,0.000245
1361.438740,-0.700903,0.712836,-0.020504,0.013385,0.121863,-0.634720,-13.179286,-0.000234,0.000968,0.000245
1361.459829,-0.700900,0.712847,-0.020176,0.013478,0.107330,-0.623856,-13.177880,0.000830,0.002033,0.000245
1361.481994,-0.700879,0.712840,-0.020965,0.013723,0.142781,-0.678116,-13.181408,-0.000234,0.002033,0.001309
1361.502947,-0.700880,0.712846,-0.020795,0.013599,0.126691,-0.637150,-13.180203,-0.000234,0.002033,0.000245
1361.525004,-0.700877,0.712872,-0.019859,0.013807,0.073452,-0.609750,-13.189135,-0.000234,0.000968,0.000245
1361.546300,-0.700874,0.712864,-0.020253,0.013771,0.126715,-0.648438,-13.196319,-0.000234,0.000968,0.000245
1361.568107,-0.700862,0.712859,-0.020632,0.014099,0.117371,-0.670074,-13.194484,-0.000234,0.000968,0.000245
1361.590237,-0.700861,0.712857,-0.020798,0.014023,0.125722,-0.655128,-13.177064,-0.000234,0.002033,0.000245
1361.611820,-0.700879,0.712869,-0.020259,0.013262,0.132096,-0.589125,-13.185715,-0.000234,0.000968,0.000245
1361.633528,-0.700870,0.712872,-0.020270,0.013536,0.112445,-0.640224,-13.160365,-0.000234,0.002033,0.000245
1361.654501,-0.700858,0.712866,-0.020707,0.013845,0.124734,-0.666861,-13.165893,0.000830,0.002033,0.000245
1361.676218,-0.700847,0.712862,-0.020767,0.014491,0.094703,-0.679541,-13.187700,0.000830,0.002033,-0.000819
1361.697443,-0.700870,0.712879,-0.020002,0.013595,0.118495,-0.571835,-13.213051,-0.001298,0.002033,0.000245
1361.718541,-0.700865,0.712880,-0.020056,0.013686,0.112235,-0.636074,-13.184295,0.000830,0.000968,0.000245
1361.740340,-0.700866,0.712867,-0.020412,0.013816,0.122118,-0.653866,-13.174866,-0.000234,0.002033,-0.000819
1361.761459,-0.700857,0.712868,-0.020520,0.014065,0.110176,-0.657365,-13.170363,-0.000234,0.002033,0.000245
1361.783127,-0.700858,0.712878,-0.020421,0.013594,0.131437,-0.622211,-13.162903,-0.000234,0.000968,0.001309
1361.804048,-0.700835,0.712888,-0.020562,0.014092,0.104247,-0.667164,-13.176061,-0.000234,0.002033,0.001309
1361.828190,-0.700821,0.712883,-0.020909,0.014480,0.112574,-0.680168,-13.210814,0.000830,0.002033,0.000245
1361.849216,-0.700836,0.712864,-0.021395,0.014019,0.157162,-0.664329,-13.162548,-0.000234,0.002033,-0.000819
1361.870300,-0.700832,0.712898,-0.020419,0.013924,0.086494,-0.610486,-13.215966,-0.001298,0.000968,0.001309
1361.892063,-0.700820,0.712894,-0.020722,0.014259,0.112853,-0.670096,-13.151903,0.000830,0.002033,0.000245
1361.913101,-0.700813,0.712886,-0.021164,0.014359,0.129517,-0.680877,-13.193599,0.000830,0.002033,0.000245
1361.934706,-0.700815,0.712899,-0.020976,0.013909,0.132614,-0.638771,-13.195364,-0.001298,0.002033,0.001309
1361.955624,-0.700828,0.712905,-0.020723,0.013304,0.143246,-0.612963,-13.177163,-0.000234,0.000968,0.000245
1361.977421,-0.700817,0.712915,-0.020505,0.013689,0.105134,-0.645743,-13.185291,-0.000234,0.002033,0.000245
1361.998374,-0.700806,0.712911,-0.020805,0.014014,0.119652,-0.671867,-13.215694,-0.000234,0.002033,0.000245
1362.019727,-0.700807,0.712906,-0.021071,0.013807,0.142383,-0.657060,-13.203721,-0.000234,0.000968,0.000245
1362.041471,-0.700813,0.712922,-0.020470,0.013598,0.111996,-0.616862,-13.186343,-0.000234,0.000968,0.000245
1362.062400,-0.700792,0.712924,-0.020885,0.013946,0.124684,-0.674673,-13.186914,-0.000234,0.002033,0.001309
1362.084108,-0.700797,0.712910,-0.021186,0.013890,0.138857,-0.665586,-13.207022,-0.000234,0.002033,-0.000819
1362.105065,-0.700800,0.712920,-0.020869,0.013738,0.121977,-0.635494,-13.163817,-0.000234,0.002033,0.000245
1362.126865,-0.700803,0.712931,-0.020507,0.013594,0.116979,-0.626211,-13.176266,-0.000234,0.002033,0.000245
1362.147873,-0.700801,0.712933,-0.020501,0.013560,0.124120,-0.639151,-13.208688,-0.000234,0.002033,0.000245
1362.168925,-0.700789,0.712929,-0.020847,0.013861,0.124734,-0.666861,-13.165893,0.000830,0.002033,0.000245
1362.190582,-0.700788,0.712942,-0.020676,0.013524,0.132445,-0.629380,-13.204095,-0.000234,0.000968,0.001309
1362.211487,-0.700783,0.712955,-0.020493,0.013352,0.127610,-0.626984,-13.204363,-0.001298,0.000968,0.001309
1362.233249,-0.700771,0.712954,-0.020711,0.013712,0.121012,-0.659783,-13.171080,-0.000234,0.000968,0.000245
1362.254150,-0.700755,0.712943,-0.021349,0.014140,0.133469,-0.695812,-13.167877,-0.000234,0.002033,0.000245
1362.275723,-0.700759,0.712957,-0.020816,0.013973,0.112062,-0.634296,-13.206933,-0.000234,0.000968,0.000245
1362.296674,-0.700763,0.712963,-0.020631,0.013772,0.122912,-0.636648,-13.205278,-0.001298,0.000968,0.000245
1362.317741,-0.700755,0.712977,-0.020190,0.014080,0.087169,-0.637932,-13.163686,-0.000234,0.000968,0.000245
1362.339322,-0.700757,0.712967,-0.020426,0.014176,0.113629,-0.658019,-13.193957,-0.000234,0.002033,-0.000819
1362.360234,-0.700760,0.712968,-0.020415,0.013963,0.120454,-0.640691,-13.220612,-0.000234,0.000968,0.000245
1362.381914,-0.700764,0.712991,-0.019819,0.013477,0.109545,-0.593021,-13.151874,-0.001298,0.000968,0.001309
1362.402818,-0.700756,0.712990,-0.020004,0.013677,0.111121,-0.642024,-13.181695,-0.000234,0.002033,0.000245
1362.423905,-0.700738,0.712982,-0.020523,0.014230,0.110337,-0.681983,-13.189443,0.000830,0.000968,0.000245
1362.445636,-0.700748,0.712972,-0.020912,0.013626,0.156741,-0.643372,-13.188418,-0.001298,0.002033,0.000245
1362.466615,-0.700754,0.712991,-0.020203,0.013399,0.105981,-0.601712,-13.161104,-0.001298,0.002033,0.000245
1362.488305,-0.700750,0.712990,-0.020328,0.013458,0.123208,-0.636628,-13.161352,0.000830,0.002033,0.000245
1362.509324,-0.700744,0.712988,-0.020555,0.013540,0.128062,-0.646539,-13.171432,0.000830,0.002033,0.000245
1362.530966,-0.700742,0.712991,-0.020532,0.013557,0.123229,-0.639067,-13.162430,-0.001298,0.000968,0.000245
1362.551922,-0.700746,0.712995,-0.020390,0.013293,0.129097,-0.619414,-13.148862,-0.000234,0.002033,0.000245
1362.573108,-0.700739,0.713005,-0.020135,0.013553,0.102572,-0.631247,-13.183646,0.000830,0.002033,0.000245
1362.594840,-0.700725,0.712975,-0.021221,0.014128,0.142059,-0.715273,-13.175035,0.000830,0.000968,-0.000819
1362.615776,-0.700737,0.712977,-0.021152,0.013570,0.149401,-0.633829,-13.191461,-0.000234,0.002033,0.000245
1362.637500,-0.700733,0.712997,-0.020711,0.013385,0.124198,-0.622357,-13.167887,-0.000234,0.000968,0.001309
1362.658463,-0.700722,0.713006,-0.020526,0.013789,0.102873,-0.648926,-13.169794,-0.000234,0.002033,0.000245
1362.680439,-0.700714,0.713003,-0.020785,0.013923,0.123514,-0.659349,-13.155585,-0.000234,0.003097,0.000245
1362.701392,-0.700721,0.713002,-0.020844,0.013539,0.142388,-0.635521,-13.165507,-0.000234,0.000968,0.000245
1362.722535,-0.700733,0.713009,-0.020532,0.013031,0.139729,-0.604993,-13.150334,-0.000234,0.000968,0.000245
1362.744288,-0.700713,0.713022,-0.020529,0.013431,0.116169,-0.644764,-13.150543,0.000830,0.000968,0.001309
1362.765239,-0.700695,0.713016,-0.020974,0.013981,0.120951,-0.686629,-13.226865,-0.000234,0.002033,0.000245
1362.787097,-0.700699,0.713008,-0.021338,0.013640,0.155576,-0.658403,-13.209155,-0.000234,0.002033,0.000245
1362.808346,-0.700708,0.713034,-0.020548,0.012968,0.131060,-0.579551,-13.144631,-0.001298,0.002033,0.001309
1362.830164,-0.700700,0.713046,-0.020224,0.013301,0.106217,-0.628537,-13.172962,-0.000234,0.000968,0.000245
1362.851164,-0.700682,0.713040,-0.020647,0.013853,0.117291,-0.676749,-13.217930,-0.000234,0.000968,0.000245
1362.872177,-0.700683,0.713056,-0.020068,0.013801,0.095235,-0.616629,-13.177418,-0.000234,0.002033,0.000245
1362.893938,-0.700677,0.713060,-0.020044,0.013980,0.101486,-0.642141,-13.185572,-0.000234,0.002033,0.000245
1362.914852,-0.700679,0.713070,-0.019694,0.013844,0.097563,-0.615686,-13.186878,-0.000234,0.000968,0.000245
1362.936637,-0.700672,0.713058,-0.020321,0.013900,0.128092,-0.660332,-13.190997,-0.000234,0.002033,0.000245
1362.957567,-0.700682,0.713037,-0.020917,0.013651,0.153386,-0.657482,-13.176034,0.000830,0.000968,-0.000819
1362.979247,-0.700684,0.713059,-0.020359,0.013240,0.123585,-0.604765,-13.228037,-0.000234,0.000968,0.001309
1363.000148,-0.700664,0.713057,-0.020651,0.013925,0.107914,-0.677011,-13.183810,-0.000234,0.000968,0.000245
1363.021261,-0.700659,0.713063,-0.020512,0.014033,0.107643,-0.646544,-13.170928,-0.000234,0.002033,0.000245
1363.042879,-0.700665,0.713077,-0.019990,0.013750,0.103490,-0.610963,-13.190450,-0.000234,0.002033,0.000245
1363.063828,-0.700667,0.713088,-0.019898,0.013263,0.128694,-0.605972,-13.185081,-0.000234,0.002033,0.001309
1363.085496,-0.700651,0.713099,-0.019657,0.013888,0.077365,-0.640045,-13.195968,-0.000234,0.002033,0.000245
1363.106423,-0.700637,0.713082,-0.020506,0.014197,0.127156,-0.687027,-13.198152,-0.000234,0.002033,0.000245
1363.127592,-0.700638,0.713075,-0.020845,0.013989,0.135501,-0.655652,-13.152974,-0.000234,0.002033,0.000245
1363.149579,-0.700643,0.713099,-0.020185,0.013454,0.116570,-0.597608,-13.187045,-0.001298,0.000968,0.001309
1363.170559,-0.700644,0.713106,-0.019974,0.013359,0.114498,-0.616427,-13.170848,-0.000234,0.000968,0.000245
1363.192179,-0.700632,0.713091,-0.020734,0.013617,0.139272,-0.670112,-13.153393,0.000830,0.002033,0.000245
1363.213150,-0.700643,0.713092,-0.020696,0.013086,0.150444,-0.618058,-13.187379,-0.000234,0.000968,0.000245
1363.234284,-0.700638,0.713103,-0.020352,0.013286,0.111146,-0.625462,-13.149194,-0.000234,0.000968,0.000245
1363.256143,-0.700627,0.713115,-0.020289,0.013300,0.122180,-0.625752,-13.116764,-0.000234,0.000968,0.001309
1363.277101,-0.700623,0.713102,-0.020648,0.013622,0.125864,-0.659576,-13.163805,0.000830,0.000968,-0.000819
1363.298748,-0.700612,0.713097,-0.021028,0.013916,0.128480,-0.671302,-13.152514,-0.000234,0.000968,0.000245
1363.319637,-0.700607,0.713115,-0.020691,0.013779,0.116974,-0.633824,-13.190172,-0.000234,0.002033,0.001309
1363.341372,-0.700597,0.713125,-0.020428,0.014131,0.095572,-0.650605,-13.186581,-0.000234,0.000968,0.000245
1363.362275,-0.700588,0.713106,-0.021293,0.014229,0.147920,-0.693115,-13.158018,0.000830,0.000968,0.000245
1363.383355,-0.700593,0.713110,-0.021171,0.013975,0.131466,-0.651198,-13.209094,-0.001298,0.002033,0.000245
1363.405122,-0.700590,0.713125,-0.020935,0.013671,0.130442,-0.633977,-13.152919,-0.000234,0.002033,0.001309
1363.426058,-0.700596,0.713128,-0.020858,0.013389,0.138816,-0.631589,-13.153932,-0.000234,0.000968,0.000245
1363.448137,-0.700591,0.713117,-0.021159,0.013728,0.131476,-0.673940,-13.247254,-0.000234,0.002033,-0.000819
1363.469137,-0.700584,0.713122,-0.021093,0.013937,0.119642,-0.661782,-13.199524,-0.000234,0.002033,0.000245
1363.490731,-0.700600,0.713134,-0.020563,0.013293,0.133154,-0.601138,-13.227878,0.000830,0.002033,0.000245
1363.511699,-0.700591,0.713149,-0.020361,0.013273,0.121664,-0.625462,-13.192760,-0.000234,0.000968,0.001309
1363.532804,-0.700573,0.713141,-0.020922,0.013799,0.127105,-0.683452,-13.199500,-0.000234,0.002033,0.000245
1363.554498,-0.700573,0.713138,-0.020838,0.014042,0.111469,-0.656966,-13.156093,-0.000234,0.002033,-0.000819
1363.575455,-0.700574,0.713148,-0.020784,0.013594,0.139660,-0.633140,-13.209622,-0.001298,0.000968,0.001309
1363.597139,-0.700567,0.713167,-0.020392,0.013531,0.113467,-0.623283,-13.157522,-0.000234,0.000968,0.001309
1363.618096,-0.700559,0.713173,-0.020298,0.013768,0.106315,-0.642033,-13.181855,0.000830,0.002033,0.000245
1363.639845,-0.700566,0.713157,-0.020955,0.013241,0.171219,-0.645618,-13.183087,-0.000234,0.000968,0.000245
1363.660825,-0.700552,0.713176,-0.020626,0.013468,0.112326,-0.636946,-13.172384,-0.001298,0.000968,0.001309
1363.681858,-0.700545,0.713205,-0.019837,0.013500,0.086537,-0.601438,-13.193814,0.000830,0.002033,0.001309
1363.703536,-0.700533,0.713200,-0.020212,0.013813,0.113866,-0.654457,-13.152564,-0.000234,0.002033,0.000245
1363.724551,-0.700517,0.713194,-0.020640,0.014271,0.110621,-0.676953,-13.138617,-0.000234,0.002033,0.000245
1363.746289,-0.700525,0.713197,-0.020284,0.014276,0.096719,-0.639447,-13.175169,-0.001298,0.000968,-0.000819
1363.767161,-0.700534,0.713198,-0.020241,0.013799,0.126524,-0.623952,-13.181982,-0.000234,0.000968,0.000245
1363.788799,-0.700526,0.713184,-0.020698,0.014288,0.111600,-0.680448,-13.177599,0.000830,0.002033,-0.000819
1363.809752,-0.700539,0.713180,-0.020824,0.013607,0.151791,-0.630084,-13.186800,-0.000234,0.002033,0.000245
1363.830836,-0.700535,0.713173,-0.021218,0.013626,0.145222,-0.664021,-13.151091,-0.001298,0.000968,0.000245
1363.852857,-0.700546,0.713187,-0.020643,0.013179,0.130009,-0.606742,-13.169573,-0.001298,0.000968,0.000245
1363.873811,-0.700534,0.713185,-0.020634,0.013889,0.098110,-0.667737,-13.196419,0.000830,0.002033,-0.000819
1363.895423,-0.700539,0.713172,-0.020961,0.013870,0.134205,-0.661127,-13.176514,-0.000234,0.002033,-0.000819
